id, date, question;;;
2018D48390, 2018-10-09,Bent u ervan op de hoogte dat er amokmakers zijn die regelmatig in vliegtuigen onrust veroorzaken en gevaarlijke situaties voor zichzelf en anderen kunnen creëren? Welke schade kunnen zij veroorzaken en hoe valt deze schade te verhalen op dergelijke idioten die zich niet gedragen in een vliegtuig?;;;
2018D48390, 2018-10-09,Hoe groot is het probleem? Hoe vaak vinden dergelijke incidenten plaats? Worden deze ergens geregistreerd? Hoe gaat dat in zijn werk?;;;
2018D48390, 2018-10-09,Waarom komt de uitwisseling van zwarte lijsten waarop passagiers komen te staan die we niet of nooit meer in het vliegtuig willen niet van de grond? Gaat u zich hiervoor hard maken in Europa? Kan dit op de Transportraad of elders besproken worden en kan er vanuit Nederland initiatief genomen worden? Welke belemmeringen zijn er en waarom lossen we dit probleem niet op?;;;
2018D48390, 2018-10-09,Bij wie ligt de primaire verantwoordelijkheid?;;;
2018D48390, 2018-10-09,Deelt u de mening dat dergelijke idioten uit vliegtuigen geweerd moeten gaan worden? Wat gaan we daaraan doen? En als het op Europese schaal langer duurt wat kunnen we als Nederland zelf en met de luchtvaartmaat-schappijen die vanuit ons land actief zijn ondernemen?;;;
2018D48798, 2018-10-11,Bent u bekend met het bericht ««100% katoen» is dat vaak niet» van Simon Smedinga (operationeel directeur Leger des Heils ReShare)?1;;;
2018D48798, 2018-10-11,Deelt u de mening dat textielrecycling op veel grotere schaal zou moeten plaatsvinden gezien de enorme milieudruk en watergebruik (7.000 liter water voor een katoenen shirt) bij de productie en het transport van nieuwe kleding?;;;
2018D48798, 2018-10-11,Wat vindt u van het feit dat van alle afgedankte kleding veertig procent niet meer als tweedehands te verkopen is in Nederlandse tweedehands winkels en dat de recycling van de enorme textielberg zeer moeizaam is? Wat vindt u van de constatering van het Leger des Heils ReShare dat de samenstelling van grondstoffen op kledinglabels vaak niet klopt en dat vaak geen sprake is van 100% katoen of wol?;;;
2018D48798, 2018-10-11,Op welke manier wordt gewerkt aan een oplossing voor bovengenoemde problemen via de Transitieagenda Consumptiegoederen waarin onder meer technische ontwikkeling van de herwinningstechnologieën als doel is opgenomen? Op welke manier wordt gewerkt aan opschaling en ontwikkeling van herwinningstechnologieën?;;;
2018D48798, 2018-10-11,Deelt u de mening dat ook moet worden gewerkt aan de bron van het probleem namelijk de grootschalige productie van laagwaardige kleding van slechte kwaliteit? Zo ja hoe wilt u dit aanpakken?;;;
2018D48798, 2018-10-11,Bent u bereid met het Leger des Heils ReShare de grootste textielinzamelaar van Nederland in overleg te gaan over de moeizame recycling van textiel en misleidende kledinglabels?;;;
2018D48798, 2018-10-11,Bent u bereid om bovenstaande problemen bij textielrecycling te bespreken met het Transitieteam Consumptiegoederen en met een aanpak te komen om textielrecycling op te schalen en te verbeteren? Bent u bereid om tot een doelstelling te komen voor een minimumpercentage gerecyclede textiel in nieuwe producten?;;;
2018D48798, 2018-10-11,Bent u bereid om in overleg te gaan met kledingbedrijven over het probleem van misleidende kledinglabels en het probleem van de productie van laagwaardige kleding van slechte kwaliteit?;;;
2018D48798, 2018-10-11,Kent u het bericht «Waarschuwingslabel plastic kleding hard nodig»?;;;
2018D48798, 2018-10-11,Deelt u de zorg over microvezels in synthetische kleding die één van de belangrijkste bronnen van de plasticsoep zijn?;;;
2018D48798, 2018-10-11,Wat vindt u van het voorstel om synthetische kleding verplicht te voorzien van een waarschuwing in het label waarin wordt aanbevolen om de kleding met de hand te wassen om vervuiling van het water tegen te gaan net als in Californië? Bent u bereid om in Europees verband te pleiten voor een verplicht waarschuwingslabel?;;;
2018D48798, 2018-10-11,Kunt u deze vragen beantwoorden vóór de plenaire behandeling van de begroting van Infrastructuur en Waterstaat?;;;
2018D49091, 2018-10-12,Bent u bekend met het bericht «Miljoenen nodig om tunnels brandbestendig te maken»?1;;;
2018D49091, 2018-10-12,Klopt het dat de blunder van Rijkswaterstaat ons maximaal 235 miljoen euro gaat kosten om vier recent opgeleverde tunnels en één tunnel in aanbouw alsnog brandwerend te maken?;;;
2018D49091, 2018-10-12,Kunt u aangeven waarom de door Rijkswaterstaat opgestelde richtlijnen voor beton niet voldeden aan de eisen voor brandwerendheid?;;;
2018D49091, 2018-10-12,Kunt u aangeven welke stappen u heeft gezet om ervoor te zorgen dat de richtlijnen van Rijkswaterstaat in het vervolg altijd rekening houden met wet- en regelgeving?;;;
2018D49091, 2018-10-12,Kunt u aangeven hoeveel extra kosten u verwacht te moeten maken bovenop de maximaal 235 miljoen euro om ook de tunnels die tussen 2000 en 2008 zijn opgeleverd brandwerend te maken?;;;
2018D49091, 2018-10-12,Kunt u garanderen dat alle tunnels die voor 2000 zijn opgeleverd brandwe-rend zijn?;;;
2018D49581, 2018-10-16,Kent u het artikel «Vrachtwagens in de race naar beneden»?1;;;
2018D49581, 2018-10-16,Bestaat er een verschil in het aanvragen van chauffeursattesten in Europese landen? Klopt het dat chauffeursattesten in bepaalde Europese landen zeer eenvoudig te verkrijgen zijn? Zo ja zijn de verzwaarde eisen voor het Nederlandse chauffeursattest in vergelijking met andere Europese landen nadelig voor Nederlandse vrachtwagenchauffeurs?;;;
2018D49581, 2018-10-16,Is het correct dat er een «explosie» van aanvragen in Polen voor chauffeurs-attesten is? Klopt het dat de Poolse weginstantie (GITD) slechts twintig procent van de chauffeursattesten kan controleren? Bent u niet bevreesd dat door het gebrek aan controle er levensgevaarlijke situaties kunnen ontstaan ook op de Nederlandse wegen doordat niet-gekwalificeerde vrachtwagen-chauffeurs op de Nederlandse wegen rijden?;;;
2018D49581, 2018-10-16,Heeft u zicht op het aantal chauffeurs van buiten de Europese Unie op de Nederlandse wegen zoals onder meer Moldaven Wit-Russen Oekraïners en Filipijnen? Hoeveel Nederlandse transportfirma’s hebben een dochteronder-neming in Oost-Europa waarmee zij de Nederlandse wet- en regelgeving kunnen omzeilen? Hoe beoordeelt u de zeer slechte leefomstandigheden van deze vrachtwagenchauffeurs maar ook die vanuit Midden- en Oost-Europa die onder contract staan van onder andere Nederlandse transportfirma’s?;;;
2018D49581, 2018-10-16,Hoe vaak heeft de Inspectie Leefomgeving en Transport (ILT) al opgetreden tegen de slechte leefomstandigheden? Hoe vaak vinden er controles plaats op overnachten in vrachtwagens en hoeveel boetes of waarschuwingen zijn er 1 De Groene Amsterdammer 3 oktober 2018 «Vrachtwagens in de race naar beneden» (https://www.groene.nl/artikel/vrachtwagens-in-de-race-naar-beneden)    kv-tk-2018Z18500’s-Gravenhage 2018 Tweede Kamer vergaderjaar 2018–2019 Vragen 1uitgedeeld? Vindt u het bovendien ook onwenselijk dat de Europese regels rond rij- en rusttijden en tachograaffraude massaal worden overtreden? Wat gaat u doen om de pakkans op nationaal en Europees niveau te verhogen?;;;
2018D49581, 2018-10-16,In hoeverre zijn autofabrikanten en de voedings- en retailsector als grootver-bruikers van het internationale wegvervoer verantwoordelijk voor de arbeidsomstandigheden van vrachtwagenchauffeurs? Deelt u de mening dat deze bedrijven medeverantwoordelijk zijn op grond van de Wet ketenaanspra-kelijkheid en de Wet aanpak schijnconstructies voor uitbuiting en onderbeta-ling van vrachtwagenchauffeurs? Zo ja in hoeverre zult u deze bedrijven aanspreken op hun verantwoordelijkheid en zo nodig handhaven?;;;
2018D49581, 2018-10-16,Hoe staat het met de uitvoering van de moties van Gijs van Dijk en Jasper van Dijk om gelijk loon voor gelijk werk te bewerkstelligen en oneerlijke concurrentie in Europa tussen vrachtwagenchauffeurs tegen te gaan en de transportsector ook onder de detacheringsrichtlijn (96/71/EG) te laten vallen?2 3 Ziet u ook het grote risico dat de oneerlijke concurrentie voor Nederlandse vrachtwagenchauffeurs blijft bestaan zolang er geen goede regeling is en er bovendien veel buitenlandse vrachtwagenchauffeurs in slechte arbeidsomstandigheden aan het werk moeten blijven? Zo nee waarom niet?;;;
2018D49581, 2018-10-16,Hoe beoordeelt u het enorme verschil in minimumloon tussen Nederlandse chauffeurs en vrachtwagenchauffeurs uit Midden- en Oost-Europa? Deelt u de mening dat het onwenselijk is dat zij voor 250 tot 300 euro per maand in Nederland rondrijden? Vindt u het acceptabel dat belastingvrije dagpremies dus zonder sociaal vangnet worden misbruikt om vrachtwagenchauffeurs uit Midden- en Oost-Europa een iets hoger inkomen te geven? Vreest u niet dat Nederlandse vrachtwagenchauffeurs hierdoor volledig uit de markt worden geprijsd? Bent u bereid om dit enorme verschil in salaris op Europees niveau aan te kaarten en op te lossen?;;;
2018D49581, 2018-10-16,Deelt u de mening dat de eenvoudigste oplossing voor de grootschalige problemen van rampzalige leefomstandigheden en de zeer slechte arbeids-voorwaarden bestaat uit het toepassen van de nationale arbeids- en loonvoorwaarden van de plaats waar de chauffeurs werkelijk hun transport-opdrachten uitvoeren? Zo nee waarom kan een vrachtwagenchauffeur van buiten de Europese Unie dan wel in Polen onder contract staan?;;;
2018D49581, 2018-10-16,Bent u bereid deze vragen een voor een en voor de begrotingsbehandeling van Infrastructuur en Waterstaat te beantwoorden?;;;
2018D49582, 2018-10-16,Kent u de berichten «Mag de gemeente inwoners Sluiskil laten zwemmen» en «Wateroverlast Sluiskil; Terneuzen wil wel adviseren maar niet betalen»?1;;
2018D49582, 2018-10-16,Kunt u de Kamer informeren over de vervolgacties inzake de staat van onderhoud van het Kanaal van Gent naar Terneuzen die genomen zijn sinds de leden Van den Berg en Van Helvert (beiden CDA) daar schriftelijke vragen over gesteld hebben (Documentnummer 2017Z10380 14 juli 2017)?;;;
2018D49582, 2018-10-16,Wat is volgens u de oorzaak van de vochtoverlast die men in de woningen in Sluiskil ervaart?;;;
2018D49582, 2018-10-16,Deelt u de visie dat Rijkswaterstaat de gemeente en North Sea Port een gezamenlijke verantwoordelijkheid hebben ten aanzien van de vochtproble-men die ontstaan zijn? Zo nee waarom niet? Zo ja wat zijn daar dan de consequenties van?;;;
2018D49582, 2018-10-16,Is er een oplossing die de vochtoverlast in alle betreffende woningen volledig kan verhelpen? Zo nee waarom niet? Zo ja kunt u daar een inschatting van geven? 1 Provinciale Zeeuwse Courant 17 september 2018 «Mag de gemeente inwoners Sluiskil laten zwemmen?»;;;
2018D49582, 2018-10-16,Bent u bereid in overleg te treden met de betrokken partijen opdat spoedig maatregelen worden genomen die definitief een einde maken aan deze problematiek?;;;
2018D49811, 2018-10-17,Bent u bekend met het bericht «Levensduurverlenging kerncentrale Borssele in strijd met verdrag van Aarhus» waarin de uitspraak van de commissie-Aarhus omschreven staat en waaruit blijkt dat er onvoldoende inspraak is geweest bij de beslissingen rondom kerncentrale Borssele?1;;;
2018D49811, 2018-10-17,Deelt u de mening dat Nederland gezien de uitspraak van de commissie-Aarhus op dit moment niet aan het Verdrag van Aarhus voldoet? Zo nee waarom niet?;;;
2018D49811, 2018-10-17,Kunt u zich vinden in de kritiekpunten van de commissie-Aarhus? Zo ja wat gaat u met deze aanbevelingen doen? Zo nee waarom niet?;;;
2018D49811, 2018-10-17,Waarom is destijds de inspraak rondom de kerncentrale Borssele niet adequaat geregeld zodat deze uitspraak van de commissie-Aarhus voorko-men had kunnen worden? Waarom is rondom het sluiten van het convenant met EPZ niet voldoende inspraak georganiseerd? Waarom is er rond de tienjarige veiligheidsanalyse in 2013 geen milieueffectenrapportage gedaan?;;;
2018D49811, 2018-10-17,Bent u bereid zo snel mogelijk een milieueffectenrapportage uit te voeren over kerncentrale Borssele? Zo nee waarom niet? Zo ja wordt hierbij expliciet de mogelijkheid om de kerncentrale te sluiten opengelaten?;;;
2018D49811, 2018-10-17,Deelt u de analyse van de commissie-Aarhus dat het ondenkbaar is dat de exploitatie van een kerncentrale kan worden verlengd van 40 tot 60 jaar zonder dat er aanzienlijke milieueffecten kunnen optreden? Zo nee hoe kunt u dit onderbouwen?;;;
2018D49811, 2018-10-17,Is het waar dat de voorwaarde dat Borssele bij de 25% veiligste kerncentrales van dat type moet behoren niet opnieuw is getoetst? Is het waar dat het tweede rapport hierover in september van dit jaar verschenen had moeten zijn? Zo ja waarom is er nog niet opnieuw getoetst? Is het waar dat hiermee niet wordt voldaan aan het convenant tussen de eigenaren van de kerncen-trale en het Rijk?;;;
2018D50131, 2018-10-18,Kent u het bericht «Rutte in gesprek met Alibaba over Europees distributie-centrum»?1;;;
2018D50131, 2018-10-18,Klopt het dat u in augustus een hoge delegatie van het Chinese handelsplat-form Alibaba heeft ontvangen? Klopt het dat u de delegatie heeft ontvangen om u hard te maken voor de vestiging van een distributiecentrum in Beek bij het vliegveld Maastricht-Aachen?;;;
2018D50131, 2018-10-18,Klopt het dat het distributiecentrum daar zou kunnen uitgroeien tot 380.000 vierkante meter? Klopt het ook dat er nog niet bekend is hoeveel banen het distributiecentrum zou kunnen opleveren? Deelt u de verwachting van economen dat het waarschijnlijk niet tot veel banen zal leiden omdat er tegenwoordig heel veel zo niet alles geautomatiseerd is in distributiecen-tra?2;;;
2018D50131, 2018-10-18,Bent u er voorstander van dat slechts één handelsplatform mondiaal goederen in 72 uur kan leveren? Zo ja waarom? Deelt u de mening dat we als kenniseconomie niet op dit soort logistieke giganten moeten focussen? Zo nee waarom niet?;;;
2018D50131, 2018-10-18,Wat worden de milieukosten van de eventuele komst van de Chinese handelsgigant? Hoe intensief zal deze vliegtuigen in gaan zetten? Deelt u de mening dat de komst van het distributiecentrum in alle waarschijnlijkheid de 1 NOS.nl 13 oktober 2018 (https://nos.nl/artikel/2254584-rutte-in-gesprek-met-alibaba-over-europees-distributiecentrum.html)2 Website 1Limburg 13 oktober 2018 (https://www.1limburg.nl/niet-veel-banen-door-eventuele-komst-alibaba)    kv-tk-2018Z18741’s-Gravenhage 2018 Tweede Kamer vergaderjaar 2018–2019 Vragen 1luchtvaart alleen maar verder zal laten groeien? Deelt u de mening dat de komst van dit distributiecentrum niet wenselijk is in het kader van de Nederlandse CO2-reductiedoelen?;;;
2018D50131, 2018-10-18,Is er zicht op de hoeveelheid extra vliegbewegingen waartoe een dergelijk distributiecentrum zal leiden? Wat betekent dit voor de omwonenden? Is er zicht op de hoeveelheid extra geluidsoverlast die een dergelijk distributiecen-trum zal veroorzaken? Wordt er rekening gehouden met het feit dat vracht-vliegtuigen vaak groot zwaar en oud zijn en daarmee extra vervuilend en lawaaiig? Tot hoeveel extra ultrafijnstof leidt dit en wat betekent dit voor de gezondheid van de omwonenden?;;;
2018D50131, 2018-10-18,Tot hoeveel extra vrachtwagenbewegingen leidt de potentiële komst van het distributiecentrum in de omgeving en op de omliggende snelwegen? Leidt die tot extra files? Tot hoeveel extra luchtvervuiling leidt die? Wat betekent die voor de gezondheid van de omwonenden?;;;
2018D50131, 2018-10-18,Worden deze verkeergerelateerde milieueffecten onderzocht en betrokken bij een besluit? Is er voor de vestiging van een dergelijk distributiecentrum een milieueffectrapportage nodig?;;;
2018D50131, 2018-10-18,Wat doet u met de constateringen en aanbevelingen uit het rapport «Main-ports voorbij» van de Raad voor de leefomgeving en infrastructuur?3 Deelt u met de Raad de constatering dat Schiphol en de Rotterdamse haven niet langer de motor van de Nederlandse economie vormen en dat een apart «mainportbeleid» daarom niet langer nodig is? Wat doet u met de aanbeve-lingen uit dit rapport?;;;
2018D50131, 2018-10-18,Deelt u de mening dat het gezien het feit dat mainports in de toekomst steeds minder economische voordelen opleveren en ook grote milieukosten met zich meebrengen niet verantwoordelijk is om de pijlen te richten op een nieuwe potentiële «mainport» als Maastricht-Aachen Airport? Zo nee waarom niet?;;;
2018D50131, 2018-10-18,Is er overleg met België over de gevolgen van het potentiële extra vliegver-keer over Nederlands grondgebied – Margraten in het specifiek – in het geval dat het distributiecentrum niet naar Beek maar naar Luik gaat? Zou de potentiële vestiging van het distributiecentrum in Luik een reden zijn om de overeenkomst met België met betrekking tot het overvliegen van Margraten te heroverwegen? Zo nee waarom niet?;;;
2018D50131, 2018-10-18,Bent u bereid om de potentiële vestiging van een Europees distributiecen-trum in Nederland te heroverwegen? Zo nee waarom niet?;;;
2018D50133, 2018-10-18,Kent u het bericht «Onrust rondom stort giftige grond Rijsenhout: «Zorgen om gezondheid van mijn kinderen»?1;;;
2018D50133, 2018-10-18,Is het waar dat er grote hoeveelheden verontreinigde grond met de giftige stoffen PFOS en PFOA zijn gestort bij het terrein bij de Aalsmeerderbrug en Rijsenhout onderdeel van de gemeente Haarlemmermeer?;;;
2018D50133, 2018-10-18,Kent u het raadsvoorstel van de gemeente Haarlemmermeer: «Nota Bodembeheer gemeente Haarlemmermeer beleidskader voor grondverzet»?2;;;
2018D50133, 2018-10-18,Is het waar dat er een voorstel is gedaan om het beheergebied van de gemeente Haarlemmermeer uit te breiden met dat van de gemeente Amsterdam vanwege het gebrek aan (ophoog)grond? Is er een verband tussen deze beslissing en de aanwezigheid van PFOS en PFOA in Haarlem-mermeerse grond? Zo ja kunt u dat verband toelichten?;;;
2018D50133, 2018-10-18,Kan uit uw eerdere antwoord dat «de door het incident in 2008 vervuilde grond tijdelijk [is] opgeslagen in afwachting van het vinden van een goede reinigingsmethode» op worden gemaakt dat er nog steeds geen goede reinigingsmethode is gevonden in 2018?3;;;
2018D50133, 2018-10-18,Was u zich ervan bewust dat de door het incident vervuilde grond nog in afwachting was van een goede reinigingsmethode toen er werd besloten om de grond te verplaatsen naar het terrein bij de Aalsmeerderbrug? Zo ja is het dan niet zorgelijk dat de grond – vervuild met 143 kilo van het zeer giftige PFOS en PFOA – alsnog is verplaatst?;;;
2018D50133, 2018-10-18,Is het waar dat er in 2013 al een verzoek is gedaan door de gemeente Haarlemmermeer en de provincie Noord-Holland tot het stellen van een landelijke norm voor het verplaatsen van vervuilde grond? Zo ja waarom is daar destijds niets mee gedaan?;;;
2018D50133, 2018-10-18,Is het waar dat de verantwoordelijkheid voor de kwaliteit van bodem in relatie tot het gebruik ervan is gedecentraliseerd «om gemeenten en provincies meer beleidsruimte te geven in de omgang met grond in hun eigen omgeving»? Suggereert u daarmee dat er per gemeente en per provincie een ander ambitieniveau kan zijn over hoe schoon de bodem is? Zo nee wat suggereert u hiermee dan wel?;;;
2018D50133, 2018-10-18,In hoeverre zijn de huidige grenswaarden van gemeenten ook gezondheids-grenswaarden? Wordt er gemonitord of de giftige stoffen zich niet ophopen door bioaccumulatie en op die manier misschien wél de grenswaarden passeren? Zo nee waarom niet? In hoeverre wordt het grondwater en het drinkwater gemonitord? Bent u bekend met het feit dat er watermaatschap-pijen zijn in andere landen die streng controleren op PFOS en PFOA in drinkwater?4 Deelt u de mening dat wij daar ook strengere regels voor moeten hebben? Zo nee waarom niet?;;;
2018D50133, 2018-10-18,Deelt u de mening dat het zorgelijk is dat gemeenten zelf verantwoordelijk zijn voor het opstellen van een beleidsregel voor het hergebruik van vervuilde grond? Klopt het dat het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) uitsluitend op verzoek van gemeenten risicogrenswaarden afleidt die gebruikt kunnen worden voor het opstellen van beleidsregels? Deelt u de mening dat het efficiënter zou zijn om landelijke risicogrenswaarden en richtlijnen te stellen? Zo nee waarom niet?;;;
2018D50133, 2018-10-18,Bent u bereid om dit probleem verder te onderzoeken en een landelijke norm voor het verplaatsen van verontreinigde grond te overwegen? Zo nee waarom niet? Deelt u de mening dat de voorkeur dan altijd moet liggen bij het reinigen van de grond in plaats van het mengen van verontreinigde grond met schone grond om aan een bepaalde norm te voldoen bij storting? Zo nee waarom niet?;;;
2018D50157, 2018-10-18,Is er sprake van een overschrijding van de geluidsnormen op het traject A32 vanaf het klaverblad in zuidelijke richting tot afslag Oranjewoud?;;;
2018D50157, 2018-10-18,Is het logisch om een traject waar nu 130 km/u gereden mag worden terug te brengen naar een lagere snelheid als er geen sprake is van geluidsoverschrij-dingen (en/of geen sprake is van milieu of veiligheidsredenen)?;;;
2018D50157, 2018-10-18,Zijn er andere oplossingen denkbaar om eventuele geluidsoverlast te verminderen? Welke rol kan de gemeente Heerenveen hier zelf in spelen? Geeft de gemeente Heerenveen definitief uitsluitsel over wat op stapel staat?;;;
2018D50157, 2018-10-18,Herinnert u zich de eerdere Kamervragen en uw antwoorden over stiller asfalt op de A32? Loopt de aanleg van het geluidsscherm en het stillere asfalt volgens planning?2;;;
2018D50157, 2018-10-18,In hoeverre is een dergelijk verzoek van een gemeente kansrijk of in strijd met het regeerakkoord waarin helder staat dat er in Nederland geen sprake zal zijn van verlaging van maximumsnelheden tenminste als dat niet hoeft vanwege geluids- milieu of veiligheidseisen?;;;
2018D50157, 2018-10-18,Kunt u aangeven op welke snelwegtrajecten de komende tijd de maximum snelheid juist verder kan worden verhoogd bijvoorbeeld omdat uit actuele data blijkt dat voldaan wordt aan normen van geluid veiligheid en uitstoot? Bent u van plan vaart te maken met ophoging naar de norm van 130 km/u waar dat kan?;;;
2018D50630, 2018-10-23,Heeft u het bericht gelezen dat NS financiële problemen heeft op activiteiten in Groot-Brittannië?1;;;
2018D50630, 2018-10-23,Kunt u de achtergronden de aard en de omvang van de actuele financiële situatie schetsen?;;;
2018D50630, 2018-10-23,Klopt het dat een reddingspakket van 80 miljoen pond is verstrekt? Zullen er naar uw verwachting meer betalingen moeten plaatsvinden? Zo ja met welke bedragen wordt rekening gehouden?;;;
2018D50630, 2018-10-23,Klopt het bericht dat accountsrapporten laten zien dat er sprake is van ondersteuning aan het dochterbedrijf Abellio door het moederbedrijf waarvan NS mede-eigenaar is van 30 miljoen pond in januari en nog eens 50 miljoen pond in augustus? Zo nee wat zijn dan de juiste bedragen?;;;
2018D50630, 2018-10-23,Klopt het bericht dat Abellio East Anglian Limited een verlies boekte van 11 miljoen pond (voor belastingen) op een omzet van 6502 miljoen pond in het jaar tot maart 2018? Zo ja sinds wanneer is het u bekend en welke stappen heeft u nadien genomen?;;;
2018D50630, 2018-10-23,Klopt het dat de overeenkomst voor de East Anglia-franchise een risicode-lingsmaatregel bevat die bekend staat als het Central-London-Employment (CLE)-mechanisme? Zo ja kunt u uiteenzetten wat het doel en de effectieve werking is geweest van die maatregel?;;;
2018D50630, 2018-10-23,Kunt u aangeven wat de inzet is van Abellio ten aanzien van het geschil en waar wordt deze aanhangig gemaakt?;;;
2018D50630, 2018-10-23,Op welke wijze is in de governance en/of juridische structuur inhoud gegeven aan het feit dat de NS Nederland nooit aansprakelijk kan worden gesteld voor verliezen schade of andere risico’s?;;;
2018D50630, 2018-10-23,Wat betekent naar uw visie deze casus voor het meedingen naar nieuwe concessies in Groot-Brittannië?;;;
2018D50630, 2018-10-23,Kunt u aangeven wat een negatieve uitkomst van het geschil kan betekenen voor de rest van de looptijd van de concessie (2025)?;;;
2018D50630, 2018-10-23,Op welke wijze worden de tekorten gefinancierd en gaat het moederbedrijf van NS daar gevolgen van merken?;;;
2018D50630, 2018-10-23,Kunt u de garantie geven dat het treinkaartje in Nederland niet duurder wordt door de Britse avonturen van de NS?;;;
2018D50685, 2018-10-23,Kent u het artikel «Gehandicapte in de kou door Brussel»?1;;;
2018D50685, 2018-10-23,Welke stappen heeft u ondernomen om dit besluit in Brussel tegen te houden en de ontheffing ook te doen gelden voor school- en gehandicaptenvervoer? Kunt u dit uitgebreid toelichten?;;;
2018D50685, 2018-10-23,Welke redenen zijn aangevoerd om de ontheffing niet te laten gelden voor het school- en gehandicaptenvervoer maar wel voor koeriersdiensten?;;;
2018D50685, 2018-10-23,Waren er ook andere lidstaten die voor een meer omvattende ontheffing waren? Zo ja wat heeft u samen met deze lidstaten ondernomen in Brussel?;;;
2018D50685, 2018-10-23,Welke (juridische of andere) mogelijkheden zijn er voor Nederland om in beroep te gaan tegen dit besluit?;;;
2018D50685, 2018-10-23,Bent u van plan om nationaal maatregelen te treffen als via de Europese Commissie of een rechtsgang geen ontheffing voor het school- en gehandi-captenvervoer komt? Zo ja welke maatregelen denkt u te kunnen treffen? Zo nee hoe gaat u ervoor zorgen dat het school- en gehandicaptenvervoer kan blijven functioneren?;;;
2018D50685, 2018-10-23,Heeft u begrip voor de bezwaren van Koninklijk Nederlands Vervoer (KNV) en de RAI Vereniging? Bent u in gesprek gegaan en heeft u inzicht hoe groot dit probleem zal zijn als dit besluit op 1 maart 2019 in werking treedt? Zijn er 1 De Telegraaf 11 oktober 2018 «Gehandicapte in de kou dankzij Brussel» (https://www.telegraaf.nl/nieuws/2664449/gehandicapte-in-de-kou-dankzij-brussel)    kv-tk-2018Z19043’s-Gravenhage 2018 Tweede Kamer vergaderjaar 2018–2019 Vragen 1voldoende chauffeurs met een D-rijbewijs in bezit die het werk kunnen overnemen?;;;
2018D50685, 2018-10-23,Deelt u de mening dat dat verduurzaming van het wagenpark belangrijk is maar dat dit niet ten koste mag gaan van mensen die afhankelijk zijn van vervoer op maat om mee te kunnen doen in onze samenleving?;;;
2018D50699, 2018-10-23,Kent u het bericht «Belgen kapen Nationaal Icoon van ASML»?1;;;
2018D50699, 2018-10-23,Wat vindt u ervan dat ondanks dat de Nederlandse overheid een kernafval-arme productiemethode van medische isotopen (Lighthouse) uitriep tot Nationaal Icoon en Nederland een vooraanstaande positie in de productie van medische isotopen heeft de ontwikkeling van het project toch over de grens naar België verdwijnt?;;;
2018D50699, 2018-10-23,Zal Lighthouse de status van Nederlands Icoon behouden nu de ontwikkeling van het project over de grens verdwijnt? Zo ja hoe zal dat nu in de praktijk eruit gaan zien?;;;
2018D50699, 2018-10-23,Wat is de reden dat het project Lighthouse tot op heden geen investering kon krijgen in Nederland?;;;
2018D50699, 2018-10-23,Via welke financiële instrumenten is geprobeerd de investering los te krijgen en waarom lukte dat niet? Zijn er voldoende geschikte financiële instrumen-ten in Nederland om dit soort investeringen los te krijgen?;;;
2018D50699, 2018-10-23,Lag het in het vooruitzicht dat op termijn het wel zou lukken om een investering rond Lighthouse in Nederland rond te krijgen?;;;
2018D50699, 2018-10-23,Was de Nederlandse regering op de hoogte dat België ook interesse had in het project en was de inschatting dat België op korte termijn zou kunnen gaan toehappen? Zo ja sinds wanneer kwamen deze signalen?;;;
2018D50699, 2018-10-23,Kunt u aangeven welke afspraken België gemaakt heeft voor levering van molybdeen-99 aan hun ziekenhuizen en welke mogelijkheden u ziet dat Nederland ook afspraken maakt met betrekking tot het leveren van molybdeen-99?;;;
2018D50699, 2018-10-23,Voldoen de afspraken tussen Lighthouse en de Belgische overheid aan de regels voor het geven van staatssteun?;;;
2018D50699, 2018-10-23,Heeft het besluit tot ontwikkeling in België gevolgen voor op welke manier de technologie in Nederland straks kan worden toegepast? Zo ja welke?;;;
2018D50699, 2018-10-23,Welke samenwerking had precies kunnen ontstaan tussen Lighthouse en Pallas? Kunt u aangeven in hoeverre de komst van Lighthouse net over de grens gevolgen kan hebben voor het aantrekken van een investeerder in Pallas?;;;
2018D50699, 2018-10-23,Wat is de stand van zaken rond investeringen van andere projecten die zijn uitgeroepen tot Nationale Iconen? Bestaat hier ook het risico dat deze over de grens zullen worden ontwikkeld?;;;
2018D50780, 2018-10-24,Kent u het bericht «Tankers lozen elke dag illegaal kankerverwekkend gas vanaf de Waal»?1;;;
2018D50780, 2018-10-24,Is het waar dat het extreem giftige en kankerverwekkende benzeen honder-den keren per jaar in de provincie Gelderland geloosd wordt (al of niet in dampvorm) ook langs bewoonde gebieden? Zo nee hoe vaak gebeurt dan wel? Hoe wordt er op het lozen van benzeen gehandhaafd?;;;
2018D50780, 2018-10-24,Klopt het bericht dat bij het lozen van benzeen de toegestane maximumnorm met een factor 200.000 overschreden wordt?;;;
2018D50780, 2018-10-24,Kunt u aangeven wat dit betekent voor de gezondheid van omwonenden aangezien benzeen kankerverwekkend is en tot chromosomale afwijkingen leidt?;;;
2018D50780, 2018-10-24,Deelt u de mening van de hoogleraar van de Erasmus Universiteit dat het varend ontgassen door schepen «één van de grootste milieuproblemen van ons land» is? Zo nee waarom niet?;;;
